# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE	SUBGROUP
3237		u r k u	2162	forehead	Chacpar	urku	frente (la)	u r k u	urku				Quechua
3238		u r k u	2162	forehead	Chetilla	urku	frente (la)	u r k u	urku				Quechua
3240		m a - tʼ i	2160	forehead	Curva	mat'i	frente (la)	m a tʼ i	mat'i				Quechua
3241		m a - tʼ i	2160	forehead	Cuzco	mat'i	frente (la)	m a tʼ i	mat'i				Quechua
3243		u r k u	2162	forehead	Huallaga	urku	frente (la)	u r k u	urku				Quechua
3244		u l k u	2162	forehead	Huanca	ulku	frente (la)	u l k u	ulku				Quechua
3245		p a ʔ ʈʂ - a	2164	forehead	Huanca	paqtra	frente (la)	p a ʔ ʈʂ a	paqtra				Quechua
3248		tʃ i m p a	2161	forehead	Huangascar	chimpa	frente (la)	tʃ i m p a	chimpa				Quechua
3249		u ɾ k u	2162	forehead	HuarazHuailas	urku	frente (la)	u ɾ k u	urku				Quechua
3250		ɲ a w i	1632	forehead	Imbabura	ñawi	frente (la)	ɲ a w i	ñawi				Quechua
3251		u r k u	2162	forehead	Inkawasi	urku	frente (la)	u r k u	urku				Quechua
3255		u r k u	2162	forehead	Lamas	urku	frente (la)	u r k u	urku				Quechua
3256		p a q χ r a	2164	forehead	Laraos	paqχra	frente (la)	p a q χ r a	paqχra				Quechua
3257		tʃ i m p a	2161	forehead	Lincha-Tana	chimpa	frente (la)	tʃ i m p a	chimpa, paqtra				Quechua
3258		p a q ʈ - a	2164	forehead	Lincha-Tana	paqtra	frente (la)	p a q ʈ a	chimpa, paqtra				Quechua
3259		f - r e n t e	2163	forehead	Maragua	frente	frente (la)	f r e n t e	frente				Quechua
3260		h u r i n t i	2163	forehead	Napo	jurinti	frente (la)	h u r i n t i	jurinti				Quechua
3261		s o χ u ʈʂ i	254	forehead	Pacaraos	suqutri	frente (la)	s o χ u ʈʂ i	suqutri				Quechua
3262		- u r i n d i	2163	forehead	Pastaza	urindi	frente (la)	u r i n d i	urindi				Quechua
3263		f - r e n t e	2163	forehead	Pocona	frente	frente (la)	f r e n t e	frente				Quechua
3265		m a - tʼ i	2160	forehead	Puno	mat'i	frente (la)	m a tʼ i	mat'i				Quechua
3266		u ɾ k u	2162	forehead	Raimondi	urku	frente (la)	u ɾ k u	urku				Quechua
3267		tʃ i m p a	2161	forehead	SanPedro	chimpa	frente (la)	tʃ i m p a	chimpa, paqtra				Quechua
3268		p a q ʈ - a	2164	forehead	SanPedro	paqtra	frente (la)	p a q ʈ a	chimpa, paqtra				Quechua
3269		p a χ ɾ - a	2164	forehead	Santiagueno	paqra	frente (la)	p a χ ɾ a	paqra				Quechua
3272		- u r i n t i	2163	forehead	Serena	urinti	frente (la)	u r i n t i	urinti				Quechua
3274		m a - tʼ i	2160	forehead	Taquile	mat'i	frente (la)	m a tʼ i	mat'i				Quechua
3275		f - r e n t e	2163	forehead	Troje	frente	frente (la)	f r e n t e	frente				Quechua
3277		u ɾ k u	2162	forehead	Wari	urku	frente (la)	u ɾ k u	urku				Quechua
3278		u r k u	2162	forehead	Yanac	urku	frente (la)	u r k u	urku				Quechua
7432		m a - t i	2160	forehead	Azuay	mati	frente (la)	m a t i	mati				
7620		u l k u	2162	forehead	Jauja	ulku		u l k u	ulku				
7621		p a ʔ ʈʂ - a	2164	forehead	Jauja	paqtra		p a ʔ ʈʂ a	paqtra				
#
4122		t a w a	2214	four	Apuri	tawa	cuatro	t a w a	tawa				Quechua
4123		t a w a	2214	four	Apurimac	tawa	cuatro	t a w a	tawa				Quechua
4124		t a w a	2214	four	Arma	tawa	cuatro	t a w a	tawa				Quechua
4125		t a w a	2214	four	Atalla	tawa	cuatro	t a w a	tawa				Quechua
4126		t a w a	2214	four	Ayacucho	tawa	cuatro	t a w a	tawa				Quechua
4127		tʃ u s k u	2215	four	Bobonaza	chuscu	cuatro	tʃ u s k u	chuscu				Quechua
4128		t a w a	2214	four	Cacra-Hongos	tawa	cuatro	t a w a	tawa				Quechua
4129		tʃ u s k u	2215	four	Chachapoyas	chusku	cuatro	tʃ u s k u	chusku				Quechua
4130		tʃ u s k u	2215	four	Chacpar	čusku	cuatro	tʃ u s k u	čusku				Quechua
4131		ʈʂ u s k u	2215	four	Chetilla	ĉusku	cuatro	ʈʂ u s k u	ĉusku				Quechua
4133		t a w a	2214	four	Curva	tawa	cuatro	t a w a	tawa				Quechua
4134		t a w a	2214	four	Cuzco	tawa	cuatro	t a w a	tawa				Quechua
4136		tʃ u s k u	2215	four	Huallaga	čusku	cuatro	tʃ u s k u	čusku				Quechua
4137		ʈʂ u s k u	2215	four	Huanca	trusku	cuatro	ʈʂ u s k u	trusku				Quechua
4138		t a w a	2214	four	Huanca	tawa	cuatro	t a w a	tawa				Quechua
4140		t a w a	2214	four	Huangascar	tawa	cuatro	t a w a	tawa				Quechua
4141		tʃ u s k u	2215	four	HuarazHuailas	chusku	cuatro	tʃ u s k u	chusku				Quechua
4142		tʃ u s k u	2215	four	Imbabura	chusku	cuatro	tʃ u s k u	chusku				Quechua
4143		k u a t r o	2218	four	Inkawasi	cuatro	cuatro	k u a t r o	cuatro				Quechua
4147		tʃ u s k u	2215	four	Lamas	chusku	cuatro	tʃ u s k u	chusku				Quechua
4148		t a w a	2214	four	Laraos	tawa	cuatro	t a w a	tawa				Quechua
4149		t a w a	2214	four	Lincha-Tana	tawa	cuatro	t a w a	tawa				Quechua
4150		t a w a	2214	four	Maragua	tawa	cuatro	t a w a	tawa				Quechua
4151		tʃ u s k u	2215	four	Napo	chuscu	cuatro	tʃ u s k u	chuscu				Quechua
4152		ʈʂ u s k u	2215	four	Pacaraos	trusku	cuatro	ʈʂ u s k u	trusku				Quechua
4153		tʃ u s k u	2215	four	Pastaza	chuscu	cuatro	tʃ u s k u	chuscu				Quechua
4154		t a w a	2214	four	Pocona	tawa	cuatro	t a w a	tawa				Quechua
4156		t a w a	2214	four	Puno	tawa	cuatro	t a w a	tawa				Quechua
4157		tʃ u s k u	2215	four	Putumayo	chuscu	cuatro	tʃ u s k u	chuscu				Quechua
4158		tʃ u s k u	2215	four	Raimondi	chusku	cuatro	tʃ u s k u	chusku				Quechua
4159		t a w a	2214	four	SanPedro	tawa	cuatro	t a w a	tawa				Quechua
4160		t a: - -	2214	four	Santiagueno	taa	cuatro	t a:	taa				Quechua
4162		tʃ u s k u	2215	four	Serena	čusku	cuatro	tʃ u s k u	čusku				Quechua
4164		t a w a	2214	four	Taquile	tawa	cuatro	t a w a	tawa				Quechua
4165		ʈʂ u s g u	2215	four	Tarma	ĉusgu	cuatro	ʈʂ u s g u	ĉusgu				Quechua
4166		tʃ u s k u	2215	four	Troje	čusku	cuatro	tʃ u s k u	čusku				Quechua
4168		tʃ u s k u	2215	four	Wari	chusku	cuatro	tʃ u s k u	chusku				Quechua
4169		ʈʂ u s k u	2215	four	Yanac	ĉusku	cuatro	ʈʂ u s k u	ĉusku				Quechua
7413			2215	four	Azuay	chuscu	cuatro	tʃ u s k u	chuscu				
7622		ʈʂ u s k u	2215	four	Jauja	trusku		ʈʂ u s k u	trusku				
7623		t a w a	2214	four	Jauja	tawa		t a w a	tawa				
#
4579		a t o q -	2264	fox	Apuri	atuq	zorro	a t o q	atuq				Quechua
4580		a t o q -	2264	fox	Apurimac	atoq	zorro	a t o q	atoq				Quechua
4581		a t u χ -	2264	fox	Arma	atuq	zorro	a t u χ	atuq				Quechua
4582		a t u χ -	2264	fox	Atalla	atuχ	zorro	a t u χ	atuχ				Quechua
4583		a t o χ -	2264	fox	Ayacucho	atoq	zorro	a t o χ	atoq				Quechua
4584		a t o q -	2264	fox	Cacra-Hongos	atuq	zorro	a t o q	atuq				Quechua
4585		a t u k -	2264	fox	Chachapoyas	atuk	zorro	a t u k	atuk				Quechua
4586		a t u q -	2264	fox	Chacpar	atuq	zorro	a t u q	atuq				Quechua
4587		a t o q -	2264	fox	Chetilla	atoq	zorro	a t o q	atoq		quesada		Quechua
4589		a t u χ -	2264	fox	Curva	atuχ	zorro	a t u χ	atuχ				Quechua
4590		a t u χ -	2264	fox	Cuzco	atuχ	zorro	a t u χ	atuχ				Quechua
4592		a t u χ -	2264	fox	Huallaga	atuχ	zorro	a t u χ	atuχ				Quechua
4593		a t u ʔ -	2264	fox	Huanca	atuq	zorro	a t u ʔ	atuq				Quechua
4595		a t o q -	2264	fox	Huangascar	atuq	zorro	a t o q	atuq				Quechua
4596		a t o q -	2264	fox	HuarazHuailas	atoq	zorro	a t o q	atoq				Quechua
4597		a ɲ a s	2267	fox	Imbabura	añas	zorro	a ɲ a s	añas				Quechua
4598		z o r o	2265	fox	Inkawasi	zorro	zorro	z o r o	zorro				Quechua
4601		a t u k -	2264	fox	Lamas	atuk	zorro	a t u k	atuk				Quechua
4602		a t u χ -	2264	fox	Laraos	atuχ	zorro	a t u χ	atuχ				Quechua
4603		a t o q -	2264	fox	Lincha-Tana	atuq	zorro	a t o q	atuq				Quechua
4604		a t u χ -	2264	fox	Maragua	atuχ	zorro	a t u χ	atuχ				Quechua
4605		a tʃ o χ -	2264	fox	Pacaraos	achuq	zorro	a tʃ o χ	achuq				Quechua
4606		s u r u	2265	fox	Pastaza	suru	zorro	s u r u	suru				Quechua
4607		a t u χ -	2264	fox	Pocona	atuχ	zorro	a t u χ	atuχ				Quechua
4609		a t u χ -	2264	fox	Puno	atuχ	zorro	a t u χ	atuχ				Quechua
4610		a t o q -	2264	fox	Raimondi	atoq	zorro	a t o q	atoq				Quechua
4611		a t o q -	2264	fox	SanPedro	atuq	zorro	a t o q	atuq				Quechua
4612		a t o χ -	2264	fox	Santiagueno	atoq	zorro	a t o χ	atoq				Quechua
4614		s a tʃ a - - + - a - ʎ k u	56 1109	fox	Serena	sača aλku	zorro	s a tʃ a + a ʎ k u	sača aλku				Quechua
4616		a t u χ -	2264	fox	Taquile	atuχ	zorro	a t u χ	atuχ				Quechua
4617		a t o χ -	2264	fox	Tarma	atux	zorro	a t o χ	atux				Quechua
4618		a t u x -	2264	fox	Troje	atux	zorro	a t u x	atux				Quechua
4619		a t o q -	2264	fox	Wari	atoq	zorro	a t o q	atoq				Quechua
4620		a t u q -	2264	fox	Yanac	atuq	zorro	a t u q	atuq				Quechua
7457		a ɲ a s	2267	fox	Azuay	yalu, añas	zorro	a ɲ a s	añas		añas: zorro hediondo		
7563		j a l u	92	fox	Azuay	yalu, añas		j a l u	yalu				
7624		a t u ʔ -	2264	fox	Jauja	atuq		a t u ʔ	atuq				
#
757		h u n t a	2309	full	Apuri	hunta	lleno	h u n t a	hunta				Quechua
758		s a k s a s a	2314	full	Apuri	saksasa	lleno	s a k s a s a	saksasa				Quechua
759		ʎ i n p a	2310	full	Apurimac	llinpa	lleno	ʎ i n p a	llinpa				Quechua
760		h u n t a	2309	full	Apurimac	huntay	lleno	h u n t a	huntay				Quechua
761		p a q a r -	117	full	Apurimac	paqar	lleno	p a q a r	paqar				Quechua
762		q a p - - a	2313	full	Apurimac	qapa	lleno	q a p a	qapa				Quechua
763		h u n t a	2309	full	Arma	hunta	lleno	h u n t a	hunta				Quechua
764		h u n t a	2309	full	Atalla	hunta	lleno	h u n t a	hunta				Quechua
765		h u n t a	2309	full	Ayacucho	hunta	lleno	h u n t a	hunta				Quechua
766		h u n d a	2309	full	Bobonaza	junda	lleno	h u n d a	junda				Quechua
767		h u n t a	2309	full	Cacra-Hongos	hunta	lleno	h u n t a	hunta				Quechua
768		s a k s a ʃ a	2314	full	Cacra-Hongos	saksasha	lleno	s a k s a ʃ a	saksasha				Quechua
769		x u n d a	2309	full	Chachapoyas	junta	lleno	x u n d a	junta		verb,  to fill		Quechua
770		h u n t a	2309	full	Chacpar	hunta	lleno	h u n t a	hunta				Quechua
771		- u n d a	2309	full	Chetilla	unda	lleno	u n d a	unda				Quechua
774		h u n tʼ a	2309	full	Curva	hunt'a	lleno	h u n tʼ a	hunt'a				Quechua
775		h u n tʼ a	2309	full	Cuzco	hunt'a	lleno	h u n tʼ a	hunt'a				Quechua
777		h u n t a	2309	full	Huallaga	hunta	lleno	h u n t a	hunta				Quechua
778		h u n t a	2309	full	Huanca	hunta	lleno	h u n t a	hunta				Quechua
780		h u n t a	2309	full	Huangascar	hunta	lleno	h u n t a	hunta				Quechua
781		s a k s a s a	2314	full	Huangascar	saksasa	lleno	s a k s a s a	saksasa				Quechua
782		w i ɲ a j	2311	full	HuarazHuailas	winay	lleno	w i ɲ a j	winay				Quechua
783		x u n d a	2309	full	Imbabura	junda	lleno	x u n d a	junda				Quechua
784		- u n d a	2309	full	Inkawasi	unda	lleno	u n d a	unda				Quechua
787		x u n d a	2309	full	Lamas	junta	lleno	x u n d a	junta		verb,  to fill		Quechua
788		h u n t a	2309	full	Laraos	hunta	lleno	h u n t a	hunta				Quechua
789		h u n t a	2309	full	Lincha-Tana	hunta	lleno	h u n t a	hunta				Quechua
790		s a k s a ʃ a	2314	full	Lincha-Tana	saksasha	lleno	s a k s a ʃ a	saksasha				Quechua
791		h u n tʼ a	2309	full	Maragua	hunt'a	lleno	h u n tʼ a	hunt'a				Quechua
792		h u n d a	2309	full	Napo	junda	lleno	h u n d a	junda				Quechua
793		x u n t a	2309	full	Pacaraos	hunta	lleno	x u n t a	hunta		forma rechazado por varios informantes; pos. esp?		Quechua
794		- u n d a	2309	full	Pastaza	unda	lleno	u n d a	unda				Quechua
795		h u n tʼ a	2309	full	Pocona	hunt'a	lleno	h u n tʼ a	hunt'a				Quechua
797		h u n tʼ a	2309	full	Puno	hunt'a	lleno	h u n tʼ a	hunt'a				Quechua
798		x u n d a	2309	full	Putumayo	junda	lleno	x u n d a	junda				Quechua
799		w i ɲ a j	2311	full	Raimondi	winay	lleno	w i ɲ a j	winay				Quechua
800		h u n t a	2309	full	SanPedro	hunta	lleno	h u n t a	hunta				Quechua
801		s a k s a s a	2314	full	SanPedro	saksasa	lleno	s a k s a s a	saksasa				Quechua
802		- u n t a	2309	full	Santiagueno	unta	lleno	u n t a	unta				Quechua
805		- u n d a + k t a	2309	full	Serena	undakta	lleno	u n d a + k t a	undakta				Quechua
807		h u n tʼ a	2309	full	Taquile	hunt'a	lleno	h u n tʼ a	hunt'a				Quechua
808		χ o n t a	2309	full	Tarma	xunta	lleno	χ o n t a	xunta				Quechua
809		h u n d a	2309	full	Troje	hunda	lleno	h u n d a	hunda				Quechua
810		w i ɲ a j	2311	full	Wari	winay	lleno	w i ɲ a j	winay				Quechua
811		- u n t a	2309	full	Yanac	unta	lleno	u n t a	unta				Quechua
7521		h u n d a	2309	full	Azuay	junda	lleno	h u n d a	junda				
7625		h u n t a	2309	full	Jauja	hunta		h u n t a	hunta				
#
2615		q o ( - )	2367	give, to	Apuri	qu-	dar	q o	qu-				Quechua
2616		q o ( - )	2367	give, to	Apurimac	qo	dar	q o	qo				Quechua
2617		χ u ( - )	2367	give, to	Arma	qu	dar	χ u	qu				Quechua
2618		χ u ( - )	2367	give, to	Atalla	χu.	dar	χ u	χu.				Quechua
2619		χ o ( - )	2367	give, to	Ayacucho	qo	dar	χ o	qo				Quechua
2620		k u ( - ) + n a	2367	give, to	Bobonaza	cuna	dar	k u + n a	cuna				Quechua
2621		q o ( - )	2367	give, to	Cacra-Hongos	qu-	dar	q o	qu-				Quechua
2622		k u ( - )	2367	give, to	Chachapoyas	ku	dar	k u	ku				Quechua
2623		ɢ u ( - )	2367	give, to	Chacpar	ġu.	dar	ɢ u	ġu.				Quechua
2624		q u ( - )	2367	give, to	Chetilla	qu.	dar	q u	qu.				Quechua
2626		q u ( - )	2367	give, to	Curva	qu.	dar	q u	qu.				Quechua
2627		q u ( - )	2367	give, to	Cuzco	qu.	dar	q u	qu.				Quechua
2629		q u ( - )	2367	give, to	Huallaga	qu.	dar	q u	qu.				Quechua
2631		ʔ u ( - )	2367	give, to	Huanca	quy	dar	ʔ u	quy				Quechua
2633		q o ( - )	2367	give, to	Huangascar	qu-	dar	q o	qu-				Quechua
2634		k u ( - )	2367	give, to	Imbabura	kuna	dar	k u + n a	kuna				Quechua
2635		q u ( - )	2367	give, to	Inkawasi	qu.	dar	q u	qu.				Quechua
2638		k u ( - )	2367	give, to	Lamas	ku	dar	k u	ku				Quechua
2639		q u ( - )	2367	give, to	Laraos	qu.	dar	q u	qu.				Quechua
2640		q o ( - )	2367	give, to	Lincha-Tana	qu-	dar	q o	qu-				Quechua
2641		q u ( - )	2367	give, to	Maragua	qu.	dar	q u	qu.				Quechua
2642		k u ( n ) + a	2367	give, to	Napo	cuna	dar	k u n + a	cuna				Quechua
2643		χ o ( - )	2367	give, to	Pacaraos	qu	dar	χ o	qu				Quechua
2644		k u ( - ) + n a	2367	give, to	Pastaza	cuna	dar	k u + n a	cuna				Quechua
2645		ɢ u ( - )	2367	give, to	Pocona	ġu.	dar	ɢ u	ġu.				Quechua
2647		q u ( - )	2367	give, to	Puno	qu.	dar	q u	qu.				Quechua
2648		k a r a	240	give, to	Putumayo	caray	dar	k a r a	caray				Quechua
2649		q o ( - )	2367	give, to	SanPedro	qu-	dar	q o	qu-				Quechua
2650		q o ( - )	2367	give, to	Santiagueno	qoy	dar	q o	qoy				Quechua
2652		k u ( - )	2367	give, to	Serena	ku.	dar	k u	ku.				Quechua
2654		q u ( - )	2367	give, to	Taquile	qu.	dar	q u	qu.				Quechua
2655		χ o ( - )	2367	give, to	Tarma	xu	dar	χ o	xu				Quechua
2656		k u ( - )	2367	give, to	Troje	ku.	dar	k u	ku.				Quechua
2657		q u ( - )	2367	give, to	Yanac	qu.	dar	q u	qu.				Quechua
7556		k u ( - ) + n a	2367	give, to	Azuay	ku-na	dar	k u + n a	ku-na				
7626		ʔ u ( - )	2367	give, to	Jauja	quy		ʔ u	quy				
#
1340		ai w a	161	go, to	Apuri	aywa-	ir	ai w a	aywa-				Quechua
1341		ɾ i	2413	go, to	Apuri	ri-	ir	ɾ i	ri-				Quechua
1342		r i	2413	go, to	Apurimac	ri	ir	r i	ri				Quechua
1343		ɾ i	2413	go, to	Arma	ri	ir	ɾ i	ri				Quechua
1344		r i	2413	go, to	Atalla	ri.	ir	r i	ri.				Quechua
1345		ɾ i	2413	go, to	Ayacucho	ri	ir	ɾ i	ri				Quechua
1346		r i + n a	2413	go, to	Bobonaza	rina	ir	r i + n a	rina				Quechua
1347		ai w a	161	go, to	Cacra-Hongos	aywa-	ir	ai w a	aywa-				Quechua
1348		l i	2413	go, to	Cacra-Hongos	ri-	ir	l i	ri-				Quechua
1349		r i	2413	go, to	Chachapoyas	ri	ir	r i	ri				Quechua
1350		e: w a	161	go, to	Chacpar	e:wa	ir	e: w a	e:wa				Quechua
1351		r i	2413	go, to	Chetilla	ri	ir	r i	ri				Quechua
1353		r i	2413	go, to	Curva	ri.	ir	r i	ri.				Quechua
1354		r i	2413	go, to	Cuzco	ri.	ir	r i	ri.				Quechua
1356		a w a	161	go, to	Huallaga	away	ir	a w a	away				Quechua
1357		l i	2413	go, to	Huanca	liy	ir	l i	liy				Quechua
1358		ai w a	161	go, to	Jauja	ayway	ir	ai w a	ayway				Quechua
1361		ai w a	161	go, to	Huangascar	aywa-	ir	ai w a	aywa-				Quechua
1362		ɾ i	2413	go, to	Huangascar	ri-	ir	ɾ i	ri-				Quechua
1363		ai w a	161	go, to	HuarazHuailas	ayway	ir	ai w a	ayway				Quechua
1364		ɾ i + n a	2413	go, to	Imbabura	rina	ir	ɾ i + n a	rina				Quechua
1365		r i	2413	go, to	Inkawasi	ri.	ir	r i	ri., ři				Quechua
1366		r̝ i	2413	go, to	Inkawasi	ři	ir	r̝ i	ri., ři				Quechua
1369		r i	2413	go, to	Lamas	ri	ir	r i	ri				Quechua
1370		r i	2413	go, to	Laraos	ri	ir	r i	ri				Quechua
1371		ai w a	161	go, to	Lincha-Tana	aywa-	ir	ai w a	aywa-				Quechua
1372		l i	2413	go, to	Lincha-Tana	ri-	ir	l i	ri-				Quechua
1373		r i	2413	go, to	Maragua	ri.	ir	r i	ri.				Quechua
1374		r i + n a	2413	go, to	Napo	rina	ir	r i + n a	rina				Quechua
1375		ɾ i	2413	go, to	Pacaraos	ri	ir	ɾ i	ri				Quechua
1376		ɾ i + n a	2413	go, to	Pastaza	ɾina	ir	ɾ i + n a	ɾina				Quechua
1377		r i	2413	go, to	Pocona	ri.	ir	r i	ri.				Quechua
1379		r i	2413	go, to	Puno	ri.	ir	r i	ri.				Quechua
1380		r i	2413	go, to	Putumayo	ri	ir	r i	ri				Quechua
1381		ai w a	161	go, to	Raimondi	ayway	ir	ai w a	ayway				Quechua
1382		ai w a	161	go, to	SanPedro	aywa-	ir	ai w a	aywa-				Quechua
1383		ɾ i	2413	go, to	SanPedro	ri-	ir	ɾ i	ri-				Quechua
1384		ɾ iː	2413	go, to	Santiagueno	riy	ir	ɾ iː	riy				Quechua
1386		r i	2413	go, to	Serena	ri.	ir	r i	ri.				Quechua
1388		r i	2413	go, to	Taquile	ri.	ir	r i	ri.				Quechua
1389		a w a	161	go, to	Tarma	away	ir	a w a	away				Quechua
1390		r i	2413	go, to	Troje	ri	ir	r i	ri				Quechua
1391		ai w a	161	go, to	Wari	ayway	ir	ai w a	ayway				Quechua
1392		e: w a	161	go, to	Yanac	e:wa	ir	e: w a	e:wa				Quechua
7532		ɾ i + n a	2413	go, to	Azuay	ri-na	ir	ɾ i + n a	ri-na				
#
6355		q o ʎ q e	226	gold	Apuri	qullqi	oro	q o ʎ q e	qullqi				Quechua
6356		q o r i	2470	gold	Apurimac	qori	oro	q o r i	qori				Quechua
6357		χ u ɾ i	2470	gold	Arma	quri	oro	χ u ɾ i	quri				Quechua
6358		χ u r i	2470	gold	Atalla	χuri	oro	χ u r i	χuri				Quechua
6359		χ o ɾ i	2470	gold	Ayacucho	qori	oro	χ o ɾ i	qori				Quechua
6360		k u r i	2470	gold	Bobonaza	curi	oro	k u r i	curi				Quechua
6361		q o ʎ q e	226	gold	Cacra-Hongos	qullqi	oro	q o ʎ q e	qullqi				Quechua
6362		k u r i	2470	gold	Chachapoyas	kuri	oro	k u r i	kuri				Quechua
6363		q u r i	2470	gold	Chacpar	quri	oro	q u r i	quri				Quechua
6364		q u r i	2470	gold	Chetilla	quri	oro	q u r i	quri				Quechua
6366		q u r i	2470	gold	Curva	quri	oro	q u r i	quri				Quechua
6367		q u r i	2470	gold	Cuzco	quri	oro	q u r i	quri				Quechua
6369		q u r i	2470	gold	Huallaga	quri	oro	q u r i	quri				Quechua
6371		h u l i	2470	gold	Huanca	huli	oro	h u l i	uli, huli				Quechua
6374		q o ʎ q e	226	gold	Huangascar	qullqi	oro	q o ʎ q e	qullqi				Quechua
6375		q o ɾ i	2470	gold	HuarazHuailas	qori	oro	q o ɾ i	qori				Quechua
6376		k u ɾ i	2470	gold	Imbabura	kuri	oro	k u ɾ i	kuri				Quechua
6377		o r o	187	gold	Inkawasi	oro	oro	o r o	oro				Quechua
6381		k u r i	2470	gold	Lamas	kuri	oro	k u r i	kuri				Quechua
6382		o r o	187	gold	Laraos	oro	oro	o r o	oro				Quechua
6383		q o ʎ q e	226	gold	Lincha-Tana	qullqi	oro	q o ʎ q e	qullqi				Quechua
6384		q u r i	2470	gold	Maragua	quri	oro	q u r i	quri				Quechua
6385		k u r i	2470	gold	Napo	curi	oro	k u r i	curi				Quechua
6386		k u r i	2470	gold	Pastaza	curi	oro	k u r i	curi				Quechua
6387		ɢ u r i	2470	gold	Pocona	ġuri	oro	ɢ u r i	ġuri				Quechua
6389		q u r i	2470	gold	Puno	quri	oro	q u r i	quri				Quechua
6390		k u r i	2470	gold	Putumayo	curi	oro	k u r i	curi				Quechua
6391		q o ɾ i	2470	gold	Raimondi	qori	oro	q o ɾ i	qori				Quechua
6392		q o ʎ q e	226	gold	SanPedro	qullqi	oro	q o ʎ q e	qullqi				Quechua
6393		q o ɾ i	2470	gold	Santiagueno	qori	oro	q o ɾ i	qori				Quechua
6396		k u r i	2470	gold	Serena	kuri	oro	k u r i	kuri				Quechua
6398		q u r i	2470	gold	Taquile	quri	oro	q u r i	quri				Quechua
6399		χ oi ʎ u ʐ	6225	gold	Tarma	xuyl̃ur	oro	χ oi ʎ u ʐ	xuyl̃ur				Quechua
6400		k u r i	2470	gold	Troje	kuri	oro	k u r i	kuri				Quechua
6403		q o ɾ i	2470	gold	Wari	qori	oro	q o ɾ i	qori				Quechua
6404		q u r i	2470	gold	Yanac	quri	oro	q u r i	quri				Quechua
7489		k u ɾ i	2470	gold	Azuay	curi	oro	k u ɾ i	curi				
7709		q u r i	2470	gold	Jauja	curi		q u r i	curi				
#
7045		q e w a	212	grass	Apuri	qiwa	hierba, pasto	q e w a	qiwa				Quechua
7046		q o r a	2522	grass	Apurimac	qora	hierba, pasto	q o r a	qora				Quechua
7047		χ u ɾ a	2522	grass	Arma	qura	hierba, pasto	χ u ɾ a	qura				Quechua
7048		χ u r a	2522	grass	Atalla	χura	hierba, pasto	χ u r a	χura				Quechua
7049		χ o ɾ a	2522	grass	Ayacucho	qora	hierba, pasto	χ o ɾ a	qora				Quechua
7050		k i w a	212	grass	Bobonaza	quihua	hierba, pasto	k i w a	quihua				Quechua
7051		q e w a	212	grass	Cacra-Hongos	qiwa	hierba, pasto	q e w a	qiwa				Quechua
7052		k i w a	212	grass	Chachapoyas	kiwa	hierba, pasto	k i w a	kiwa, waylla				Quechua
7053		w ai dʑ a	2529	grass	Chachapoyas	waylla	hierba, pasto	w ai dʑ a	kiwa, waylla				Quechua
7054		q u r a	2522	grass	Chacpar	qura	hierba, pasto	q u r a	qura				Quechua
7055		q i w a	212	grass	Chetilla	qiwa	hierba, pasto	q i w a	qiwa				Quechua
7057		q u r a	2522	grass	Curva	qura	hierba, pasto	q u r a	qura				Quechua
7058		q u r a	2522	grass	Cuzco	qura	hierba, pasto	q u r a	qura				Quechua
7060		tʃ u q u	2524	grass	Huallaga	čuqu	hierba, pasto	tʃ u q u	čuqu				Quechua
7061		q u l a	2522	grass	Huanca	qula	hierba, pasto	q u l a	qula				Quechua
7063		h i w a	212	grass	Huanca	hiwa	hierba, pasto	h i w a	iwa, hiwa				Quechua
7068		q e w a	212	grass	Huangascar	qiwa	hierba, pasto	q e w a	qiwa				Quechua
7069		p a s t u	2526	grass	HuarazHuailas	pastu	hierba, pasto	p a s t u	pastu				Quechua
7070		x i w a	212	grass	Imbabura	jiwa	hierba, pasto	x i w a	jiwa				Quechua
7071		χ i w a	212	grass	Inkawasi	χiwa	hierba, pasto	χ i w a	χiwa				Quechua
7074		k i w a	212	grass	Lamas	kiwa	hierba, pasto	k i w a	kiwa, waylla				Quechua
7075		w ai dʑ a	2529	grass	Lamas	waylla	hierba, pasto	w ai dʑ a	kiwa, waylla				Quechua
7076		q i w a	212	grass	Laraos	qiwa	hierba, pasto	q i w a	qiwa				Quechua
7077		q e w a	212	grass	Lincha-Tana	qiwa	hierba, pasto	q e w a	qiwa				Quechua
7078		q u r a	2522	grass	Maragua	qura	hierba, pasto	q u r a	qura				Quechua
7079		k i w a	212	grass	Napo	quihua	hierba, pasto	k i w a	quihua				Quechua
7080		χ e w a	212	grass	Pacaraos	qiwa	hierba, pasto	χ e w a	qiwa				Quechua
7081		k i w a	212	grass	Pastaza	quiwa	hierba, pasto	k i w a	quiwa				Quechua
7082		j e r b a	2527	grass	Pocona	hierba	hierba, pasto	j e r b a	hierba				Quechua
7084		q u r a	2522	grass	Puno	qura	hierba, pasto	q u r a	qura				Quechua
7085		- u x s a	210	grass	Putumayo	ugsa	hierba, pasto	u x s a	ugsa		cognate with Uru "flower"; interesting		Quechua
7086		p a s t u	2526	grass	Raimondi	pastu	hierba, pasto	p a s t u	pastu				Quechua
